カテゴリ,変更種別,ID,名称,旧値,新値,備考
代価表,追加,代価表:25,TankaCD:32-1-102-32-3468,-,1行,
代価表,追加,代価表:26,TankaCD:32-301-3-32-26617,-,1行,
代価表,追加,代価表:27,TankaCD:32-301-3-32-26618,-,1行,
代価表,追加,代価表:28,TankaCD:32-301-3-32-26617,-,1行,
代価表,追加,代価表:29,TankaCD:32-301-3-32-26618,-,1行,
代価表,追加,代価表:30,TankaCD:32-301-3-32-26617,-,1行,
代価表,追加,代価表:31,TankaCD:32-301-3-32-26618,-,1行,
代価表,追加,代価表:32,TankaCD:32-301-3-32-26617,-,1行,
代価表,追加,代価表:33,TankaCD:32-301-3-32-26618,-,1行,
代価表,追加,代価表:34,TankaCD:32-301-3-32-26617,-,1行,
代価表,追加,代価表:35,TankaCD:32-301-3-32-26618,-,1行,
代価表,追加,代価表:36,TankaCD:32-301-3-32-26617,-,1行,
代価表,追加,代価表:37,TankaCD:32-301-3-32-26618,-,1行,
代価表,追加,代価表:38,TankaCD:32-303-3-32-24869,-,1行,
代価表,追加,代価表:39,TankaCD:32-1-102-32-26611,-,1行,
代価表,削除,代価表:4,TankaCD:32-1-102-32-48,1行,-,
代価表,削除,代価表:5,TankaCD:32-1-102-32-48,1行,-,
代価表,削除,代価表:6,TankaCD:32-1-102-32-48,1行,-,
代価表,削除,代価表:7,TankaCD:32-1-102-32-48,1行,-,
代価表,削除,代価表:8,TankaCD:32-1-102-32-48,1行,-,
代価表,削除,代価表:9,TankaCD:32-1-102-32-68,1行,-,
代価表,削除,代価表:10,TankaCD:32-301-3-32-24178,1行,-,
代価表,削除,代価表:11,TankaCD:32-301-3-32-24178,1行,-,
代価表,削除,代価表:19,TankaCD:32-1-102-32-24344,1行,-,
代価表,削除,代価表:20,TankaCD:32-1-102-32-24344,1行,-,
代価表,削除,代価表:21,TankaCD:32-1-102-33-133056,1行,-,
代価表,削除,代価表:22,TankaCD:32-1-102-33-133056,1行,-,
計算表,変更,計算表変数:20,S9,"if(KDK == 1, 0, S8')","if(KDK == 1,
 if(KYK == 1, S7', 0) ,0)",計算式
計算表,変更,計算表変数:21,BRs,,brs*brsa,計算式
計算表,変更,計算表変数:22,S8,,"if(KDK == 1, 0, S8')",計算式
計算表,変更,計算表変数:46,<鉄筋>,Rs1*(1+WRs1/100),,計算式
計算表,変更,計算表変数:47,Rs1,Rs1'/1000,,計算式
計算表,変更,計算表変数:48,Rs1',,Rs1,計算式
計算表,変更,計算表変数:49,Rs2,Rs2*(1+WRs2/100),,計算式
計算表,変更,計算表変数:50,Rs2',Rs2'/1000,Rs2,計算式
計算表,変更,計算表変数:52,Rs3',Rs3*(1+WRs3/100),Rs3,計算式
計算表,変更,計算表変数:53,Rs4,Rs3'/1000,,計算式
計算表,変更,計算表変数:54,Rs4',,Rs4,計算式
計算表,変更,計算表変数:55,Rs5,Rs4*(1+WRs4/100),,計算式
計算表,変更,計算表変数:56,Rs5',Rs4'/1000,Rs5,計算式
計算表,変更,計算表変数:58,<吊鉄筋>,Rs5*(1+WRs5/100),,計算式
計算表,変更,計算表変数:59,Rt,Rs5'/1000,,計算式
計算表,変更,計算表変数:60,Rts,,Rt*K_TTK,計算式
計算表,変更,計算表変数:65,V'',(Rs1+Rs2+Rs3+Rs4+Rs5)*K_TK,,計算式
計算表,変更,計算表変数:66,V',,V''*(1+Wc/100),計算式
計算表,変更,計算表変数:67,Wc,,1.0,計算式→固定値
計算表,変更,計算表変数:68,A,,A',計算式
計算表,変更,計算表変数:69,A',Rt*(1+WRt/100),,計算式
計算表,変更,計算表変数:70,V,Rt'/1000,,計算式
計算表,変更,計算表変数:71,kdk1,3.0,2.0,固定値
計算表,変更,計算表変数:72,kdk2,Rt*K_TTK,3.0,計算式→固定値
計算表,変更,計算表変数:73,kyu,,"if(Kyun > 0, 0, 2)",計算式
計算表,変更,計算表変数:75,Kyun,,@1,計算式
計算表,変更,計算表変数:76,CD:76,V''*(1+Wc/100),,計算式
計算表,変更,計算表変数:77,<生コンクリート割増>,1.0,,固定値→計算式
計算表,変更,計算表変数:78,R~kog,A',,計算式
計算表,変更,計算表変数:82,kt2,,"if(kt3 > 0, kt3,
 if(kt21 > 1, 
  if(kt22 > 1, 
   if(O~Org == 1, 2, 0), 1), 2))",計算式
計算表,変更,計算表変数:83,kt21,"if(kt3 > 0, kt3,
 if(kt21 > 1, 
  if(kt22 > 1, 
   if(O~Org == 1, 2, 0), 1), 2))",@1,計算式
計算表,変更,計算表変数:85,CD:85,@1,,計算式
計算表,変更,計算表変数:87,fkt,,"if(fkt11 > 1,
 if(fkt12 > 1,
  if(O~Org == 1, 2, 0), 1), 2)",計算式
計算表,変更,計算表変数:88,fkt11,,@1,計算式
計算表,変更,計算表変数:89,fkt12,3.0,@1,固定値→計算式
計算表,変更,計算表変数:90,ckt,,"if(ckt11 > 1,
 if(ckt12 > 1,
  if(O~Org == 1, 2, 0), 1), 2)",計算式
計算表,変更,計算表変数:91,ckt11,,@1,計算式
計算表,変更,計算表変数:92,ckt12,1.0,@1,固定値→計算式
計算表,変更,計算表変数:93,ikt,2.0,"if(ikt11 > 1,
 if(ikt12 > 1,
  if(O~Org == 1, 2, 0), 1), 2)",固定値→計算式
計算表,変更,計算表変数:94,ikt11,1.0,@1,固定値→計算式
計算表,変更,計算表変数:95,ikt12,3.0,@1,固定値→計算式
計算表,変更,計算表変数:98,K,Lease*(1+Nex/100),,計算式
計算表,変更,計算表変数:99,FG1,,3.0,計算式→固定値
計算表,変更,計算表変数:102,F7,,1.0,計算式→固定値
計算表,変更,計算表変数:103,tek1,lease*(1+nex/100),,計算式
計算表,変更,計算表変数:111,sk,@1,1.0,計算式→固定値
計算表,変更,計算表変数:112,CD:112,TYP1*100+TK1,,計算式
計算表,変更,計算表変数:113,<クレーン賃料の計算:型枠用>,TYP2*100+TK2,,計算式
計算表,変更,計算表変数:114,Nleas,TYP3*100+TK3,Lease*(1+Nex/100),計算式
計算表,変更,計算表変数:115,Lease,TYP4*100+TK4,,計算式
計算表,変更,計算表変数:116,Nex,TYP5*100+TK5,,計算式
計算表,変更,計算表変数:118,<クレーン賃料の計算:製作転置用>,"if(J30==1,SFK2,
if(SFK2==1,3,4))",,計算式
計算表,変更,計算表変数:119,nleas,"if(cl > 0, cl, CL1)",lease*(1+nex/100),計算式
計算表,変更,計算表変数:121,nex,10.002,,固定値→計算式
計算表,変更,計算表変数:125,brsa,"if(T~SE > 0, T~SE,
 if(O~Org == 1, 2, 1))",,計算式
計算表,変更,計算表変数:131,Heat,,@1,計算式
計算表,変更,計算表変数:133,SFK2a,,"if(J30==1,SFK2,
if(SFK2==1,3,4))",計算式
計算表,変更,計算表変数:134,CL,,"if(cl > 0, cl, CL1)",計算式
計算表,変更,計算表変数:136,SF,,10.002,計算式→固定値
計算表,変更,計算表変数:152,kdk,,1.0,計算式→固定値
計算表,変更,計算表変数:153,cl,1.0,,固定値→計算式
計算表,変更,計算表変数:157,Q~j31,,1,計算式
計算表,変更,計算表変数:161,CD:161,1,,計算式
計算表,変更,計算表変数:163,l_kt2,,"if(O~Org > 1, if(kt21 > 1, if(kt22 > 1, 2, 1), 1), 1)",計算式
計算表,変更,計算表変数:166,l_Kyu,,"if(Kyun > 0, 3, 1)",計算式
計算表,変更,計算表変数:167,D1R,,V',計算式
計算表,変更,計算表変数:168,D4R,,A,計算式
計算表,変更,計算表変数:169,D17R,K1a+K2a,S1,計算式
計算表,変更,計算表変数:170,D18R,,S2,計算式
計算表,変更,計算表変数:171,D19R,,S3,計算式
計算表,変更,計算表変数:172,D20R,,S6,計算式
計算表,変更,計算表変数:173,D21R,,S7,計算式
計算表,変更,計算表変数:174,D22R,,S9,計算式
計算表,変更,計算表変数:175,D23R,,S4A,計算式
計算表,変更,計算表変数:176,D24R,"(1+(S0a+S1a)/100)
*K1a*K2a*K3a*K4a*K5a*K6a*K7a",S4B,計算式
計算表,変更,計算表変数:177,D25R,"(1+(S0a+S1a)/100)
*K1a*K2a*K3a*K4a*K5a*K6a*K7a*K4W",S5,計算式
計算表,変更,計算表変数:178,D26R,"if(H~4wk == 1, (S_PHa / 1000) * KAa,
if(DTT1 == 2, (S_PRa / 1000) * KHa, 0))",BRs,計算式
計算表,変更,計算表変数:179,D27R,S_PRa * K4W,S8,計算式
計算表,変更,計算表変数:180,ASVar,,1.0,計算式→固定値
計算表,削除,計算表変数:181,CD:181,,-,
計算表,削除,計算表変数:182,<吊鉄筋市場単価補正計算>,,-,
計算表,削除,計算表変数:183,K1b,,-,
計算表,削除,計算表変数:184,K2b,,-,
計算表,削除,計算表変数:185,K3b,,-,
計算表,削除,計算表変数:186,K4b,,-,
計算表,削除,計算表変数:187,J2b,,-,
計算表,削除,計算表変数:188,K12b,K1b+K2b,-,
計算表,削除,計算表変数:189,K5b,,-,
計算表,削除,計算表変数:190,K6b,,-,
計算表,削除,計算表変数:191,K7b,,-,
計算表,削除,計算表変数:192,S0b,,-,
計算表,削除,計算表変数:193,S1b,,-,
計算表,削除,計算表変数:194,CD:194,,-,
計算表,削除,計算表変数:195,KAb,"(1+(S0b+S1b)/100)
*K1b*K2b*K3b*K4b*K5b*K6b*K7b",-,
計算表,削除,計算表変数:196,KHb,"(1+(S0b+S1b)/100)
*K1b*K2b*K3b*K4b*K5b*K6b*K7b*K4Wz",-,
計算表,削除,計算表変数:197,S_PKb,"if(H~4wk == 1, (S_PHb / 1000) * KAb,
if(DTT2 == 2, (S_PRb / 1000) * KHb, 0))",-,
計算表,削除,計算表変数:198,S_PHb,S_PRb * K4Wz,-,
計算表,削除,計算表変数:199,S_PRb,,-,
計算表,削除,計算表変数:200,CD:200,,-,
計算表,削除,計算表変数:201,<レベル変数>,,-,
計算表,削除,計算表変数:202,l_kt2,"if(O~Org > 1, if(kt21 > 1, if(kt22 > 1, 2, 1), 1), 1)",-,
計算表,削除,計算表変数:203,L_KDK,,-,
計算表,削除,計算表変数:204,CD:204,,-,
計算表,削除,計算表変数:205,--週休2日補正の選択--,,-,
計算表,削除,計算表変数:206,<内部変数>,,-,
計算表,削除,計算表変数:207,S~Ku,1.0,-,
計算表,削除,計算表変数:208,O~4wh,2.0,-,
計算表,削除,計算表変数:209,c~4wh,,-,
計算表,削除,計算表変数:210,~SYSV,,-,
計算表,削除,計算表変数:211,O~Sys,,-,
計算表,削除,計算表変数:212,O~Fie,,-,
計算表,削除,計算表変数:213,l~4wh,,-,
計算表,削除,計算表変数:214,L~4wh,"if(S~Ren > 0,3,
if(l~4wh >0,l~4wh,
if(a~4wh >0,1,
if(O~Sys==1,if(O~Org==1,3,O~4wh),
if(O~Org==1,if(O~Fie==3,3,2),2)))))",-,
計算表,削除,計算表変数:215,H~4wk,1.0,-,
計算表,削除,計算表変数:216,T~4wk,1.0,-,
計算表,削除,計算表変数:217,a~4wh,-1.0,-,
計算表,削除,計算表変数:218,c4wh,,-,
計算表,削除,計算表変数:219,SFs,1.0,-,
計算表,削除,計算表変数:220,SKu,,-,
計算表,削除,計算表変数:221,sku,,-,
計算表,削除,計算表変数:222,Kou4w,"if(Kou~h > 0,Kou~h,Kouh)",-,
計算表,削除,計算表変数:223,Kouh,1.0,-,
計算表,削除,計算表変数:224,Kou~h,,-,
計算表,削除,計算表変数:225,S~Ren,,-,
計算表,削除,計算表変数:226,CD:226,,-,
計算表,削除,計算表変数:227,<週休二日補正:鉄筋工>,,-,
計算表,削除,計算表変数:228,K4W,,-,
計算表,削除,計算表変数:229,4wh,,-,
計算表,削除,計算表変数:230,N~4wh,,-,
計算表,削除,計算表変数:231,KK4wh,"if(K~4wh > 100,K~4wh-100,K~4wh)",-,
計算表,削除,計算表変数:232,K~4wh,"if(S~Ren == 0,
if(k~4wh >0,k~4wh,if(a~4wh >=0,a~4wh,1)),1)",-,
計算表,削除,計算表変数:233,k~4wh,,-,
計算表,削除,計算表変数:234,S4WH,"if(s~4wh > 0,s~4wh,s4wh)",-,
計算表,削除,計算表変数:235,s~4wh,,-,
計算表,削除,計算表変数:236,s4wh,"if(O~Org == 1,
if(O~Fie == 1,1,
if(O~Fie == 2,1,
if(O~Fie == 3,1,
if(O~Fie == 25,1,2)))),2)",-,
計算表,削除,計算表変数:237,CD:237,,-,
計算表,削除,計算表変数:238,<週休二日補正:吊鉄筋工>,,-,
計算表,削除,計算表変数:239,K4Wz,,-,
計算表,削除,計算表変数:240,4wz,,-,
計算表,削除,計算表変数:241,N~4wz,,-,
計算表,削除,計算表変数:242,KK4wz,"if(K~4wz > 100,K~4wz-100,K~4wz)",-,
計算表,削除,計算表変数:243,K~4wz,"if(k~4wz >0,k~4wz,if(a~4wh >=0,a~4wh,1))",-,
計算表,削除,計算表変数:244,k~4wz,,-,
計算表,削除,計算表変数:245,D1R,V',-,
計算表,削除,計算表変数:246,D3R,A,-,
計算表,削除,計算表変数:247,D10R,"if(DTT1==1, Rs, 0)",-,
計算表,削除,計算表変数:248,D11R,"if(DTT2==1, Rts, 0)",-,
計算表,削除,計算表変数:249,D12R,0,-,
計算表,削除,計算表変数:250,D14R,"if(DTT1==2, Rs, 0)",-,
計算表,削除,計算表変数:251,D14T,S_PKa,-,
計算表,削除,計算表変数:252,D15R,"if(DTT2==2, Rts, 0)",-,
計算表,削除,計算表変数:253,D15T,S_PKb,-,
計算表,削除,計算表変数:254,D16R,S1,-,
計算表,削除,計算表変数:255,D17R,S2,-,
計算表,削除,計算表変数:256,D18R,S3,-,
計算表,削除,計算表変数:257,D19R,S6,-,
計算表,削除,計算表変数:258,D20R,S7,-,
計算表,削除,計算表変数:259,D21R,S4A,-,
計算表,削除,計算表変数:260,D22R,S4B,-,
計算表,削除,計算表変数:261,D23R,S5,-,
計算表,削除,計算表変数:262,D24R,S8,-,
計算表,削除,計算表変数:263,ASVar,1.0,-,
質問,変更,質問No:27,1種類目の鉄筋径,1種類目の鉄筋の選択,1種類目の鉄筋径,表示名変更 / バージョン更新
質問,変更,質問No:37,2種類目の鉄筋径,2種類目の鉄筋の選択,2種類目の鉄筋径,表示名変更 / バージョン更新
質問,変更,質問No:47,3種類目の鉄筋径,3種類目の鉄筋の選択,3種類目の鉄筋径,表示名変更 / バージョン更新
質問,変更,質問No:57,4種類目の鉄筋径,4種類目の鉄筋の選択,4種類目の鉄筋径,表示名変更 / バージョン更新
質問,変更,質問No:67,5種類目の鉄筋径,5種類目の鉄筋の選択,5種類目の鉄筋径,表示名変更 / バージョン更新
質問,変更,質問No:95,吊鉄筋の鉄筋径,吊鉄筋(丸鋼)の選択,吊鉄筋の鉄筋径,表示名変更 / バージョン更新
質問,変更,質問No:203,生コンクリート小型車割増額の計上,一体魚礁用鋼製型枠賃料,生コンクリート小型車割増額の計上,表示名変更 / バージョン更新
質問,変更,質問No:207,給熱養生の有無,週休2日補正の判定,給熱養生の有無,表示名変更 / バージョン更新
質問,変更,質問No:209,施工規模による補正,歩掛区分,施工規模による補正,表示名変更 / バージョン更新
質問,変更,質問No:211,形式による補正,現場閉所による週休2日補正の選択,形式による補正,表示名変更 / バージョン更新
質問,変更,質問No:215,型枠賃料選択区分,農水省旧週休2日補正選択判定,型枠賃料選択区分,表示名変更 / バージョン更新
質問,変更,質問No:216,型枠賃料選択区分,交替制による週休2日補正の選択,型枠賃料選択区分,表示名変更 / バージョン更新
質問,変更,質問No:217,型枠賃料選択区分,交替制による週休2日補正適用,型枠賃料選択区分,表示名変更 / バージョン更新
質問,変更,質問No:218,FRP製型枠賃料,動作分岐,FRP製型枠賃料,表示名変更 / バージョン更新
質問,変更,質問No:219,直積ブロック用鋼製型枠賃料,交替制による週休2日補正の選択,直積ブロック用鋼製型枠賃料,表示名変更 / バージョン更新
質問,変更,質問No:220,一体魚礁用鋼製型枠賃料,週休2日補正の選択,一体魚礁用鋼製型枠賃料,表示名変更 / バージョン更新
質問,変更,質問No:223,ベッド賃料,終点,ベッド賃料,表示名変更 / バージョン更新
質問,変更,質問No:224,ベッド賃料の数量,S8'=0,ベッド賃料の数量,表示名変更 / バージョン更新
質問,変更,質問No:225,生コンクリート小型車割増額の選択,Z1=1,生コンクリート小型車割増額の選択,表示名変更 / バージョン更新
質問,変更,質問No:233,鉄筋加工(1種類目),WRs4=3,鉄筋加工(1種類目),表示名変更 / バージョン更新
質問,変更,質問No:234,鉄筋組立(1種類目),WRs5=2,鉄筋組立(1種類目),表示名変更 / バージョン更新
質問,変更,質問No:235,ベッド賃料の有無,WRs5=3,ベッド賃料の有無,表示名変更 / バージョン更新
質問,変更,質問No:236,鉄筋加工(2種類目),CK=1,鉄筋加工(2種類目),表示名変更 / バージョン更新
質問,変更,質問No:237,鉄筋組立(2種類目),Nex=0,鉄筋組立(2種類目),表示名変更 / バージョン更新
質問,変更,質問No:238,鉄筋加工(3種類目),代価表1枚目21行目=Lease,鉄筋加工(3種類目),表示名変更 / バージョン更新
質問,変更,質問No:239,鉄筋組立(3種類目),Nleas=代価表1枚目単価21行目,鉄筋組立(3種類目),表示名変更 / バージョン更新
質問,変更,質問No:240,鉄筋加工(4種類目),ブロック実質量最大範囲区分,鉄筋加工(4種類目),表示名変更 / バージョン更新
質問,変更,質問No:241,鉄筋組立(4種類目),Rt=0,鉄筋組立(4種類目),表示名変更 / バージョン更新
質問,変更,質問No:242,鉄筋加工(5種類目),フロー切替:市場単価週休2日補正(補正済み単価なし),鉄筋加工(5種類目),表示名変更 / バージョン更新
質問,変更,質問No:243,鉄筋組立(5種類目),フロー切替:市場単価週休2日補正(吊鉄筋),鉄筋組立(5種類目),表示名変更 / バージョン更新
質問,変更,質問No:244,吊鉄筋加工,nex=0,吊鉄筋加工,表示名変更 / バージョン更新
質問,変更,質問No:245,吊鉄筋組立,代価表1枚目22行目=lease,吊鉄筋組立,表示名変更 / バージョン更新
質問,変更,質問No:246,終点,nleas=代価表1枚目単価22行目,終点,表示名変更
質問,変更,質問No:247,S8'=0,鉄筋工市場単価の計上方法,S8'=0,表示名変更 / バージョン更新
質問,変更,質問No:248,Rs5'=代価表1枚目数量14行目,フロー切替:鉄筋の補正,Rs5'=代価表1枚目数量14行目,表示名変更
質問,変更,質問No:249,Rs4'=代価表1枚目数量11行目,フロー切替:吊鉄筋の補正,Rs4'=代価表1枚目数量11行目,表示名変更
質問,変更,質問No:250,Rs4'=代価表1枚目数量12行目,型枠賃料使用単価切り替え区分,Rs4'=代価表1枚目数量12行目,表示名変更 / バージョン更新
質問,変更,質問No:251,Rs3'=代価表1枚目数量9行目,型枠・打設計上区分,Rs3'=代価表1枚目数量9行目,表示名変更 / バージョン更新
質問,変更,質問No:252,Rs2'=代価表1枚目数量7行目,CK=1,Rs2'=代価表1枚目数量7行目,表示名変更 / バージョン更新
質問,変更,質問No:253,Rs1'=代価表1枚目数量5行目,製作区分,Rs1'=代価表1枚目数量5行目,表示名変更
質問,変更,質問No:254,0=代価表1枚目5行目,b3'=0,0=代価表1枚目5行目,表示名変更 / バージョン更新
質問,変更,質問No:255,0=代価表1枚目5行目,Z1=2,0=代価表1枚目5行目,表示名変更 / バージョン更新
質問,変更,質問No:256,0=代価表1枚目7行目,Z1=3,0=代価表1枚目7行目,表示名変更 / バージョン更新
質問,変更,質問No:257,0=代価表1枚目7行目,V''=0,0=代価表1枚目7行目,表示名変更 / バージョン更新
質問,変更,質問No:258,0=代価表1枚目9行目,Z1=4,0=代価表1枚目9行目,表示名変更 / バージョン更新
質問,変更,質問No:259,0=代価表1枚目9行目,V''=0,0=代価表1枚目9行目,表示名変更 / バージョン更新
質問,変更,質問No:260,0=代価表1枚目11行目,製作区分,0=代価表1枚目11行目,表示名変更 / バージョン更新
質問,変更,質問No:261,0=代価表1枚目11行目,A'=0,0=代価表1枚目11行目,表示名変更 / バージョン更新
質問,変更,質問No:262,Z1=1,1=代価表1枚目2行目,Z1=1,表示名変更 / バージョン更新
質問,変更,質問No:263,0=代価表1枚目13行目,0=代価表1枚目2行目,0=代価表1枚目13行目,表示名変更 / バージョン更新
質問,変更,質問No:264,0=代価表1枚目13行目,BKS=1,0=代価表1枚目13行目,表示名変更 / バージョン更新
質問,変更,質問No:265,Rts=代価表1枚目数量16行目,Rs1'=代価表1枚目数量4行目,Rts=代価表1枚目数量16行目,表示名変更
質問,変更,質問No:266,0=代価表1枚目15行目,Rs2'=代価表1枚目数量5行目,0=代価表1枚目15行目,表示名変更 / バージョン更新
質問,変更,質問No:267,0=代価表1枚目16行目,Rs3'=代価表1枚目数量6行目,0=代価表1枚目16行目,表示名変更 / バージョン更新
質問,変更,質問No:268,CK=1,Rs4'=代価表1枚目数量7行目,CK=1,表示名変更 / バージョン更新
質問,変更,質問No:269,Nex=0,Rs5'=代価表1枚目数量8行目,Nex=0,表示名変更 / バージョン更新
質問,変更,質問No:270,代価表1枚目23行目=Lease,Rt'=代価表1枚目数量9行目,代価表1枚目23行目=Lease,表示名変更
質問,変更,質問No:271,Nleas=代価表1枚目単価23行目,BKS=2,Nleas=代価表1枚目単価23行目,表示名変更 / バージョン更新
質問,変更,質問No:272,ブロック実質量最大範囲区分,10個当りの鉄筋数量(割増除く:1種類目),ブロック実質量最大範囲区分,表示名変更
質問,変更,質問No:273,Rt=0,Rs1''=代価表1枚目数量4行目,Rt=0,表示名変更 / バージョン更新
質問,変更,質問No:274,nex=0,10個当りの鉄筋数量(割増除く:2種類目),nex=0,表示名変更 / バージョン更新
質問,変更,質問No:275,代価表1枚目24行目=lease,Rs2''=代価表1枚目数量5行目,代価表1枚目24行目=lease,表示名変更
質問,変更,質問No:276,nleas=代価表1枚目単価24行目,10個当りの鉄筋数量(割増除く:3種類目),nleas=代価表1枚目単価24行目,表示名変更
質問,変更,質問No:277,型枠賃料使用単価切り替え区分,Rs3''=代価表1枚目数量6行目,型枠賃料使用単価切り替え区分,表示名変更 / バージョン更新
質問,変更,質問No:278,0=代価表1枚目3行目,10個当りの鉄筋数量(割増除く:4種類目),0=代価表1枚目3行目,表示名変更 / バージョン更新
質問,変更,質問No:279,1=代価表1枚目3行目,Rs4''=代価表1枚目数量7行目,1=代価表1枚目3行目,表示名変更 / バージョン更新
質問,変更,質問No:280,型枠・打設計上区分,10個当りの鉄筋数量(割増除く:5種類目),型枠・打設計上区分,表示名変更 / バージョン更新
質問,変更,質問No:281,CK=1,Rs5''=代価表1枚目数量8行目,CK=1,表示名変更 / バージョン更新
質問,変更,質問No:282,製作区分,10個当りの吊鉄筋の数量(割増除く),製作区分,表示名変更
質問,変更,質問No:283,製作区分,Rt''=代価表1枚目数量9行目,製作区分,表示名変更
質問,変更,質問No:284,brs=0,BKS=3,brs=0,表示名変更 / バージョン更新
質問,変更,質問No:285,b3'=0,BKS=4,b3'=0,表示名変更 / バージョン更新
質問,変更,質問No:286,Z1=2,BKS=5,Z1=2,表示名変更 / バージョン更新
質問,変更,質問No:287,Z1=3,Rs1=0,Z1=3,表示名変更 / バージョン更新
質問,変更,質問No:288,V''=0,0=代価表1枚目4行目,V''=0,表示名変更 / バージョン更新
質問,変更,質問No:289,Z1=4,Rs2=0,Z1=4,表示名変更 / バージョン更新
質問,変更,質問No:290,V''=0,0=代価表1枚目5行目,V''=0,表示名変更 / バージョン更新
質問,変更,質問No:291,製作区分,Rs3=0,製作区分,表示名変更 / バージョン更新
質問,変更,質問No:292,A'=0,0=代価表1枚目6行目,A'=0,表示名変更 / バージョン更新
質問,変更,質問No:293,1=代価表1枚目2行目,Rs4=0,1=代価表1枚目2行目,表示名変更 / バージョン更新
質問,変更,質問No:294,0=代価表1枚目2行目,0=代価表1枚目7行目,0=代価表1枚目2行目,表示名変更 / バージョン更新
質問,変更,質問No:295,BKS=1,Rs5=0,BKS=1,表示名変更 / バージョン更新
質問,変更,質問No:296,Rs1'=代価表1枚目数量6行目,0=代価表1枚目8行目,Rs1'=代価表1枚目数量6行目,表示名変更 / バージョン更新
質問,変更,質問No:297,Rs2'=代価表1枚目数量8行目,Rs1=0,Rs2'=代価表1枚目数量8行目,表示名変更 / バージョン更新
質問,変更,質問No:298,Rs3'=代価表1枚目数量10行目,0=代価表1枚目4行目,Rs3'=代価表1枚目数量10行目,表示名変更 / バージョン更新
質問,変更,質問No:299,Rs5'=代価表1枚目数量13行目,Rs2=0,Rs5'=代価表1枚目数量13行目,表示名変更 / バージョン更新
質問,変更,質問No:300,Rts=代価表1枚目数量15行目,0=代価表1枚目5行目,Rts=代価表1枚目数量15行目,表示名変更 / バージョン更新
質問,変更,質問No:301,BKS=2,Rs3=0,BKS=2,表示名変更 / バージョン更新
質問,変更,質問No:302,BKS=3,0=代価表1枚目6行目,BKS=3,表示名変更 / バージョン更新
質問,変更,質問No:303,BKS=4,Rs4=0,BKS=4,表示名変更 / バージョン更新
質問,変更,質問No:304,BKS=5,0=代価表1枚目7行目,BKS=5,表示名変更 / バージョン更新
質問,変更,質問No:305,Rs1=0,Rs5=0,Rs1=0,表示名変更 / バージョン更新
質問,変更,質問No:306,0=代価表1枚目6行目,0=代価表1枚目8行目,0=代価表1枚目6行目,表示名変更 / バージョン更新
質問,変更,質問No:307,Rs2=0,0=代価表1枚目9行目,Rs2=0,表示名変更 / バージョン更新
質問,変更,質問No:308,0=代価表1枚目8行目,製作区分,0=代価表1枚目8行目,表示名変更 / バージョン更新
質問,変更,質問No:309,Rs3=0,K3a=1,Rs3=0,表示名変更 / バージョン更新
質問,変更,質問No:310,0=代価表1枚目10行目,終点,0=代価表1枚目10行目,表示名変更 / バージョン更新
質問,変更,質問No:311,Rs4=0,K3a=1,Rs4=0,表示名変更 / バージョン更新
質問,変更,質問No:312,0=代価表1枚目12行目,K1a=1,0=代価表1枚目12行目,表示名変更 / バージョン更新
質問,変更,質問No:313,Rs5=0,K4a=1,Rs5=0,表示名変更 / バージョン更新
質問,変更,質問No:314,0=代価表1枚目14行目,K3b=1,0=代価表1枚目14行目,表示名変更 / バージョン更新
質問,変更,質問No:315,Rs1=0,終点,Rs1=0,表示名変更 / バージョン更新
質問,変更,質問No:316,0=代価表1枚目6行目,K3b=1,0=代価表1枚目6行目,表示名変更 / バージョン更新
質問,変更,質問No:317,Rs2=0,K1b=1,Rs2=0,表示名変更 / バージョン更新
質問,変更,質問No:318,0=代価表1枚目8行目,K4b=1,0=代価表1枚目8行目,表示名変更 / バージョン更新
質問,変更,質問No:319,Rs3=0,K4W=1,Rs3=0,表示名変更 / バージョン更新
質問,変更,質問No:320,0=代価表1枚目10行目,終点,0=代価表1枚目10行目,表示名変更 / バージョン更新
質問,変更,質問No:321,Rs4=0,4wh=1,Rs4=0,表示名変更 / バージョン更新
質問,変更,質問No:322,0=代価表1枚目12行目,N~4wh=1,0=代価表1枚目12行目,表示名変更 / バージョン更新
質問,変更,質問No:323,Rs5=0,週休2日補正の選択,Rs5=0,表示名変更 / バージョン更新
質問,変更,質問No:324,0=代価表1枚目14行目,省庁判定,0=代価表1枚目14行目,表示名変更 / バージョン更新
質問,変更,質問No:325,製作区分,歩掛区分,製作区分,表示名変更 / バージョン更新
質問,追加,質問No:155,異形ブロック製作工 コンクリート打設工(市場単価),-,SitsumonKind:11,2026/05/21 23:48:51
質問,追加,質問No:199,一体魚礁用鋼製型枠賃料,-,選択式,2026/05/21 23:48:51
質問,削除,質問No:3,使用鉄筋の単位選択,-,-,2017/04/01 00:00:00
質問,削除,質問No:7,施工規模,-,-,2021/09/30 20:28:57
質問,削除,質問No:17,使用鉄筋の単位選択,-,-,2017/04/01 00:00:00
質問,削除,質問No:28,1種類目の異形棒鋼の選択(D10),-,-,2017/04/01 00:00:00
質問,削除,質問No:29,1種類目の異形棒鋼の選択(D13),-,-,2017/04/01 00:00:00
質問,削除,質問No:30,1種類目の異形棒鋼の選択(D16),-,-,2017/04/01 00:00:00
質問,削除,質問No:31,1種類目の異形棒鋼の選択(D19),-,-,2017/04/01 00:00:00
