修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:775,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:775,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:775,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:778,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:778,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:778,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:778,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:786,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:786,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:786,,,-
選択肢,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,選択肢/追加/KnKSC=0,質問No:786,,,-
選択肢,(step1側のみ/ノイズ) 賃料・油圧クローラ・山積1.40m3(平積1.00m3),diff_only_ノイズ,選択肢/削除/賃料・油圧クローラ・山積1.40m3(平積1.00m3),質問No:400,,,-
選択肢,(step1側のみ/ノイズ) 賃料・油圧クローラ・山積1.40m3(平積1.00m3),diff_only_ノイズ,選択肢/削除/賃料・油圧クローラ・山積1.40m3(平積1.00m3),質問No:400,,,-
選択肢,(step1側のみ/ノイズ) 賃料・油圧クローラ・山積1.40m3(平積1.00m3),diff_only_ノイズ,選択肢/削除/賃料・油圧クローラ・山積1.40m3(平積1.00m3),質問No:400,,,-
選択肢,(step1側のみ/ノイズ) 賃料・油圧クローラ・山積1.40m3(平積1.00m3),diff_only_ノイズ,選択肢/削除/賃料・油圧クローラ・山積1.40m3(平積1.00m3),質問No:400,,,-
選択肢,(step1側のみ/ノイズ) 賃料・油圧クローラ・山積1.40m3(平積1.00m3),diff_only_ノイズ,選択肢/削除/賃料・油圧クローラ・山積1.40m3(平積1.00m3),質問No:400,,,-
選択肢,(step1側のみ/ノイズ) 損料・クレーン・超低騒音・後方超小旋回型・2014,diff_only_ノイズ,選択肢/削除/損料・クレーン・超低騒音・後方超小旋回型・2014,質問No:418,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:774,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:774,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:774,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:774,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:785,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:785,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:785,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:785,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:789,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:789,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:789,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:789,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:790,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:790,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:790,,,-
選択肢,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,選択肢/削除/省人化建設機械試行工事区分,質問No:790,,,-
フロー,(step1側のみ/ノイズ) 条件選択,diff_only_ノイズ,フロー/変更/条件選択,BoxNo:1,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:2,,,-
フロー,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,フロー/変更/省人化建設機械試行工事区分,BoxNo:120,,,-
フロー,(step1側のみ/要確認(未解釈)) 損料・超低騒音・排対3次,diff_only_要確認(未解釈),フロー/変更/損料・超低騒音・排対3次,BoxNo:121,,,-
フロー,(step1側のみ/ノイズ) 破砕岩補正分岐,diff_only_ノイズ,フロー/変更/破砕岩補正分岐,BoxNo:145,,,-
フロー,(step1側のみ/ノイズ) 条件選択,diff_only_ノイズ,フロー/変更/条件選択,BoxNo:148,,,-
フロー,(step1側のみ/ノイズ) 1日当り燃料又は電力数量,diff_only_ノイズ,フロー/変更/1日当り燃料又は電力数量,BoxNo:198,,,-
フロー,(step1側のみ/ノイズ) Nd2=0,diff_only_ノイズ,フロー/変更/Nd2=0,BoxNo:203,,,-
フロー,(step1側のみ/ノイズ) KnKSC=1,diff_only_ノイズ,フロー/変更/KnKSC=1,BoxNo:226,,,-
フロー,(step1側のみ/ノイズ) KnKSC=0,diff_only_ノイズ,フロー/変更/KnKSC=0,BoxNo:228,,,-
フロー,(step1側のみ/ノイズ) クレーン吊t数,diff_only_ノイズ,フロー/変更/クレーン吊t数,BoxNo:262,,,-
フロー,(step1側のみ/ノイズ) クレーン吊t数,diff_only_ノイズ,フロー/変更/クレーン吊t数,BoxNo:269,,,-
フロー,(step1側のみ/ノイズ) 規格選択(賃料・クレーン付),diff_only_ノイズ,フロー/変更/規格選択(賃料・クレーン付),BoxNo:365,,,-
フロー,(step1側のみ/要確認(未解釈)) 賃料・油圧クローラ・山積1.40m3(平積1.00m3),diff_only_要確認(未解釈),フロー/変更/賃料・油圧クローラ・山積1.40m3(平積1.00m3),BoxNo:473,,,-
フロー,(step1側のみ/ノイズ) 省人化建設機械試行工事区分,diff_only_ノイズ,フロー/変更/省人化建設機械試行工事区分,BoxNo:475,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:476,diff_only_要確認(未解釈),フロー/変更/BoxNo:476,BoxNo:476,,,-
フロー,(step1側のみ/ノイズ) (バックホウ)賃料長期割引の適用,diff_only_ノイズ,フロー/変更/(バックホウ)賃料長期割引の適用,BoxNo:477,,,-
フロー,(step1側のみ/ノイズ) 賃料・油圧クローラ・クレーン1.7t(長期割引あり),diff_only_ノイズ,フロー/変更/賃料・油圧クローラ・クレーン1.7t(長期割引あり),BoxNo:478,,,-
フロー,(step1側のみ/ノイズ) 規格選択(賃料・油圧クローラ),diff_only_ノイズ,フロー/追加/規格選択(賃料・油圧クローラ),BoxNo:472,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:474,diff_only_要確認(未解釈),フロー/追加/BoxNo:474,BoxNo:474,,,-
フロー,(step1側のみ/ノイズ) 賃料・油圧クローラ・クレーン1.7t(長期割引なし),diff_only_ノイズ,フロー/追加/賃料・油圧クローラ・クレーン1.7t(長期割引なし),BoxNo:479,,,-
---,---,---,---,---,---,---,---
【機械評価】,修正方針項目: 3件,完全マッチ: 2,部分マッチ: 1,未マッチ: 0,,,緩和一致率: 100%
【Claudeリスク評価】,,,妥当: 0,軽微: 0,重大: 0,未評価: 0,
【最終判定】,,,,,,,最終一致率: 100%
【最終結論】,[要確認] 過剰側Claude未解釈5件,,,,,,
【step1側のみ(過剰)】,合計: 93,要確認候補: 5,ノイズ: 88,カバー済: 0,,,
【過剰のClaude解釈】,,,妥当: 0,軽微: 0,重大: 0,未解釈: 5,
