修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
計算表,(step1側のみ/ノイズ) D1B,diff_only_ノイズ,計算表/削除/D1B,計算表変数:63,,,-
計算表,(step1側のみ/ノイズ) D2B,diff_only_ノイズ,計算表/削除/D2B,計算表変数:64,,,-
計算表,(step1側のみ/ノイズ) D3B,diff_only_ノイズ,計算表/削除/D3B,計算表変数:65,,,-
計算表,(step1側のみ/ノイズ) D4B,diff_only_ノイズ,計算表/削除/D4B,計算表変数:66,,,-
計算表,(step1側のみ/ノイズ) D5B,diff_only_ノイズ,計算表/削除/D5B,計算表変数:67,,,-
計算表,(step1側のみ/ノイズ) D8B,diff_only_ノイズ,計算表/削除/D8B,計算表変数:68,,,-
計算表,(step1側のみ/ノイズ) D10B,diff_only_ノイズ,計算表/削除/D10B,計算表変数:69,,,-
計算表,(step1側のみ/ノイズ) CD:102,diff_only_ノイズ,計算表/削除/CD:102,計算表変数:102,,,-
計算表,(step1側のみ/ノイズ) CD:104,diff_only_ノイズ,計算表/削除/CD:104,計算表変数:104,,,-
計算表,(step1側のみ/ノイズ) CD:105,diff_only_ノイズ,計算表/削除/CD:105,計算表変数:105,,,-
計算表,(step1側のみ/ノイズ) CD:106,diff_only_ノイズ,計算表/削除/CD:106,計算表変数:106,,,-
計算表,(step1側のみ/ノイズ) CD:107,diff_only_ノイズ,計算表/削除/CD:107,計算表変数:107,,,-
計算表,(step1側のみ/ノイズ) CD:108,diff_only_ノイズ,計算表/削除/CD:108,計算表変数:108,,,-
質問,(step1側のみ/ノイズ) 桁区分,diff_only_ノイズ,質問/変更/桁区分,質問No:2,,,-
質問,(step1側のみ/ノイズ) 歩掛(プレテンションT桁、ポストテンション桁(床版桁除く),diff_only_ノイズ,質問/変更/歩掛(プレテンションT桁、ポストテンション桁(床版桁除く),質問No:3,,,-
質問,(step1側のみ/ノイズ) 歩掛(プレテンション床版桁、ポストテンション床版桁),diff_only_ノイズ,質問/変更/歩掛(プレテンション床版桁、ポストテンション床版桁),質問No:4,,,-
質問,(step1側のみ/ノイズ) 桁区分,diff_only_ノイズ,質問/変更/桁区分,質問No:34,,,-
質問,(step1側のみ/ノイズ) 10m3当りの埋設型枠使用数量,diff_only_ノイズ,質問/変更/10m3当りの埋設型枠使用数量,質問No:38,,,-
質問,(step1側のみ/ノイズ) 10m3当りの埋設型枠端部使用数量,diff_only_ノイズ,質問/変更/10m3当りの埋設型枠端部使用数量,質問No:39,,,-
質問,(step1側のみ/ノイズ) 埋設型枠,diff_only_ノイズ,質問/変更/埋設型枠,質問No:40,,,-
質問,(step1側のみ/ノイズ) 埋設型枠端部,diff_only_ノイズ,質問/変更/埋設型枠端部,質問No:41,,,-
質問,(step1側のみ/ノイズ) 代価行を規格名へ,diff_only_ノイズ,質問/変更/代価行を規格名へ,質問No:42,,,-
質問,(step1側のみ/ノイズ) FG1=22,diff_only_ノイズ,質問/変更/FG1=22,質問No:43,,,-
質問,(step1側のみ/ノイズ) FG1=12,diff_only_ノイズ,質問/変更/FG1=12,質問No:44,,,-
質問,(step1側のみ/ノイズ) 10=代価表1枚目11行目,diff_only_ノイズ,質問/変更/10=代価表1枚目11行目,質問No:45,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,質問/変更/0=代価表1枚目11行目,質問No:46,,,-
質問,(step1側のみ/ノイズ) FG5=0,diff_only_ノイズ,質問/変更/FG5=0,質問No:47,,,-
質問,(step1側のみ/ノイズ) FG5=1,diff_only_ノイズ,質問/変更/FG5=1,質問No:48,,,-
質問,(step1側のみ/ノイズ) LB=0,diff_only_ノイズ,質問/変更/LB=0,質問No:49,,,-
質問,(step1側のみ/ノイズ) K1=100,diff_only_ノイズ,質問/変更/K1=100,質問No:50,,,-
質問,(step1側のみ/ノイズ) K1=110,diff_only_ノイズ,質問/変更/K1=110,質問No:51,,,-
質問,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,質問/変更/SK=0,質問No:52,,,-
質問,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,質問/変更/SK=1,質問No:53,,,-
質問,(step1側のみ/ノイズ) 1=代価表1枚目8行目,diff_only_ノイズ,質問/変更/1=代価表1枚目8行目,質問No:54,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,質問/変更/0=代価表1枚目8行目,質問No:55,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,質問/追加/0=代価表1枚目9行目,質問No:56,,,-
質問,(step1側のみ/ノイズ) 1=代価表1枚目9行目,diff_only_ノイズ,質問/追加/1=代価表1枚目9行目,質問No:57,,,-
質問,(step1側のみ/ノイズ) LS=0,diff_only_ノイズ,質問/追加/LS=0,質問No:58,,,-
質問,(step1側のみ/ノイズ) LS=1,diff_only_ノイズ,質問/追加/LS=1,質問No:59,,,-
質問,(step1側のみ/ノイズ) LA=0,diff_only_ノイズ,質問/追加/LA=0,質問No:60,,,-
質問,(step1側のみ/ノイズ) LS=1,diff_only_ノイズ,質問/追加/LS=1,質問No:61,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/追加/終点,質問No:62,,,-
質問,(step1側のみ/ノイズ) S9=0,diff_only_ノイズ,質問/追加/S9=0,質問No:63,,,-
質問,(step1側のみ/ノイズ) 計上方法切替区分,diff_only_ノイズ,質問/追加/計上方法切替区分,質問No:64,,,-
質問,(step1側のみ/ノイズ) 代価行を規格名へ,diff_only_ノイズ,質問/削除/代価行を規格名へ,質問No:32,,,-
質問,(step1側のみ/ノイズ) FG1=22,diff_only_ノイズ,質問/削除/FG1=22,質問No:33,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,質問/削除/0=代価表1枚目9行目,質問No:36,,,-
質問,(step1側のみ/ノイズ) FG5=0,diff_only_ノイズ,質問/削除/FG5=0,質問No:37,,,-
質問設定,(step1側のみ/カバー済) 埋設型枠,diff_only_カバー済,質問設定/追加/埋設型枠,質問No:40,,,-
質問設定,(step1側のみ/カバー済) 埋設型枠端部,diff_only_カバー済,質問設定/追加/埋設型枠端部,質問No:41,,,-
質問設定,(step1側のみ/要確認(未解釈)) S12b,diff_only_要確認(未解釈),質問設定/追加/S12b,質問No:38,,,-
質問設定,(step1側のみ/要確認(未解釈)) S13a,diff_only_要確認(未解釈),質問設定/追加/S13a,質問No:39,,,-
選択肢,(step1側のみ/ノイズ) 桁区分,diff_only_ノイズ,選択肢/変更/桁区分,質問No:2,,,-
選択肢,(step1側のみ/ノイズ) 桁区分,diff_only_ノイズ,選択肢/変更/桁区分,質問No:34,,,-
選択肢,(step1側のみ/カバー済) 埋設型枠計上区分,diff_only_カバー済,選択肢/変更/埋設型枠計上区分,質問No:35,,,-
選択肢,(step1側のみ/ノイズ) 桁区分,diff_only_ノイズ,選択肢/追加/桁区分,質問No:34,,,-
選択肢,(step1側のみ/カバー済) 埋設型枠計上区分,diff_only_カバー済,選択肢/追加/埋設型枠計上区分,質問No:35,,,-
選択肢,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,選択肢/追加/SK=0,質問No:52,,,-
選択肢,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,選択肢/追加/SK=0,質問No:52,,,-
選択肢,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,選択肢/追加/SK=0,質問No:52,,,-
選択肢,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,選択肢/追加/SK=0,質問No:52,,,-
選択肢,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,選択肢/追加/SK=1,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,選択肢/追加/SK=1,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,選択肢/追加/SK=1,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,選択肢/追加/SK=1,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:55,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:55,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:55,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:55,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠使用数量,質問No:38,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠使用数量,質問No:38,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠使用数量,質問No:38,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠使用数量,質問No:38,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠端部使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠端部使用数量,質問No:39,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠端部使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠端部使用数量,質問No:39,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠端部使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠端部使用数量,質問No:39,,,-
選択肢,(step1側のみ/ノイズ) 10m3当りの埋設型枠端部使用数量,diff_only_ノイズ,選択肢/削除/10m3当りの埋設型枠端部使用数量,質問No:39,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠,diff_only_ノイズ,選択肢/削除/埋設型枠,質問No:40,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠,diff_only_ノイズ,選択肢/削除/埋設型枠,質問No:40,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠,diff_only_ノイズ,選択肢/削除/埋設型枠,質問No:40,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠,diff_only_ノイズ,選択肢/削除/埋設型枠,質問No:40,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠端部,diff_only_ノイズ,選択肢/削除/埋設型枠端部,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠端部,diff_only_ノイズ,選択肢/削除/埋設型枠端部,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠端部,diff_only_ノイズ,選択肢/削除/埋設型枠端部,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) 埋設型枠端部,diff_only_ノイズ,選択肢/削除/埋設型枠端部,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) 代価行を規格名へ,diff_only_ノイズ,選択肢/削除/代価行を規格名へ,質問No:42,,,-
選択肢,(step1側のみ/ノイズ) 代価行を規格名へ,diff_only_ノイズ,選択肢/削除/代価行を規格名へ,質問No:42,,,-
選択肢,(step1側のみ/ノイズ) 代価行を規格名へ,diff_only_ノイズ,選択肢/削除/代価行を規格名へ,質問No:42,,,-
選択肢,(step1側のみ/ノイズ) 代価行を規格名へ,diff_only_ノイズ,選択肢/削除/代価行を規格名へ,質問No:42,,,-
フロー,(step1側のみ/ノイズ) 代価行を規格名へ,diff_only_ノイズ,フロー/変更/代価行を規格名へ,BoxNo:4,,,-
フロー,(step1側のみ/ノイズ) FG1=22,diff_only_ノイズ,フロー/変更/FG1=22,BoxNo:7,,,-
フロー,(step1側のみ/ノイズ) FG1=12,diff_only_ノイズ,フロー/変更/FG1=12,BoxNo:8,,,-
フロー,(step1側のみ/ノイズ) 10=代価表1枚目11行目,diff_only_ノイズ,フロー/変更/10=代価表1枚目11行目,BoxNo:11,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目11行目,BoxNo:12,,,-
フロー,(step1側のみ/ノイズ) FG5=0,diff_only_ノイズ,フロー/変更/FG5=0,BoxNo:15,,,-
フロー,(step1側のみ/ノイズ) FG5=1,diff_only_ノイズ,フロー/変更/FG5=1,BoxNo:16,,,-
フロー,(step1側のみ/ノイズ) LB=0,diff_only_ノイズ,フロー/変更/LB=0,BoxNo:17,,,-
フロー,(step1側のみ/ノイズ) K1=100,diff_only_ノイズ,フロー/変更/K1=100,BoxNo:20,,,-
フロー,(step1側のみ/ノイズ) K1=110,diff_only_ノイズ,フロー/変更/K1=110,BoxNo:21,,,-
フロー,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,フロー/変更/SK=0,BoxNo:23,,,-
フロー,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,フロー/変更/SK=1,BoxNo:24,,,-
フロー,(step1側のみ/ノイズ) 1=代価表1枚目8行目,diff_only_ノイズ,フロー/変更/1=代価表1枚目8行目,BoxNo:27,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目8行目,BoxNo:28,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目9行目,BoxNo:31,,,-
フロー,(step1側のみ/ノイズ) 1=代価表1枚目9行目,diff_only_ノイズ,フロー/変更/1=代価表1枚目9行目,BoxNo:32,,,-
フロー,(step1側のみ/ノイズ) LS=0,diff_only_ノイズ,フロー/変更/LS=0,BoxNo:38,,,-
フロー,(step1側のみ/ノイズ) LS=1,diff_only_ノイズ,フロー/変更/LS=1,BoxNo:39,,,-
フロー,(step1側のみ/ノイズ) LA=0,diff_only_ノイズ,フロー/変更/LA=0,BoxNo:40,,,-
フロー,(step1側のみ/ノイズ) LS=1,diff_only_ノイズ,フロー/変更/LS=1,BoxNo:41,,,-
フロー,(step1側のみ/ノイズ) 桁区分,diff_only_ノイズ,フロー/変更/桁区分,BoxNo:47,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:53,,,-
フロー,(step1側のみ/ノイズ) S9=0,diff_only_ノイズ,フロー/変更/S9=0,BoxNo:54,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:56,diff_only_要確認(未解釈),フロー/変更/BoxNo:56,BoxNo:56,,,-
フロー,(step1側のみ/ノイズ) 労務費の適用,diff_only_ノイズ,フロー/変更/労務費の適用,BoxNo:57,,,-
フロー,(step1側のみ/ノイズ) 計上方法切替区分,diff_only_ノイズ,フロー/変更/計上方法切替区分,BoxNo:60,,,-
フロー,(step1側のみ/カバー済) 埋設型枠,diff_only_カバー済,フロー/追加/埋設型枠,BoxNo:68,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:69,diff_only_要確認(未解釈),フロー/追加/BoxNo:69,BoxNo:69,,,-
フロー,(step1側のみ/要確認(未解釈)) 10m3当りの埋設型枠使用数量,diff_only_要確認(未解釈),フロー/追加/10m3当りの埋設型枠使用数量,BoxNo:70,,,-
フロー,(step1側のみ/カバー済) 埋設型枠端部,diff_only_カバー済,フロー/追加/埋設型枠端部,BoxNo:71,,,-
フロー,(step1側のみ/要確認(未解釈)) 10m3当りの埋設型枠端部使用数量,diff_only_要確認(未解釈),フロー/追加/10m3当りの埋設型枠端部使用数量,BoxNo:72,,,-
フロー,(step1側のみ/要確認(未解釈)) 埋設型枠計上区分,diff_only_要確認(未解釈),フロー/追加/埋設型枠計上区分,BoxNo:74,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:75,diff_only_要確認(未解釈),フロー/追加/BoxNo:75,BoxNo:75,,,-
---,---,---,---,---,---,---,---
【機械評価】,修正方針項目: 6件,完全マッチ: 1,部分マッチ: 4,未マッチ: 1,,,緩和一致率: 83%
【Claudeリスク評価】,,,妥当: 0,軽微: 0,重大: 0,未評価: 1,
【最終判定】,,,,,,,最終一致率: 83%
【最終結論】,[要確認] 不足側Claude未評価1件 / 過剰側Claude未解釈9件,,,,,,
【step1側のみ(過剰)】,合計: 143,要確認候補: 9,ノイズ: 128,カバー済: 6,,,
【過剰のClaude解釈】,,,妥当: 0,軽微: 0,重大: 0,未解釈: 9,
