修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目6行目,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目6行目,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目6行目,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:56,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:56,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:56,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:56,,,-
選択肢,(step1側のみ/ノイズ) AT=当り数量,diff_only_ノイズ,選択肢/削除/AT=当り数量,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) AT=当り数量,diff_only_ノイズ,選択肢/削除/AT=当り数量,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) AT=当り数量,diff_only_ノイズ,選択肢/削除/AT=当り数量,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) AT=当り数量,diff_only_ノイズ,選択肢/削除/AT=当り数量,質問No:41,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 砕石,diff_only_ノイズ,選択肢/削除/砕石,質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 砕石,diff_only_ノイズ,選択肢/削除/砕石,質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 砕石,diff_only_ノイズ,選択肢/削除/砕石,質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 砕石,diff_only_ノイズ,選択肢/削除/砕石,質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 砂利,diff_only_ノイズ,選択肢/削除/砂利,質問No:54,,,-
選択肢,(step1側のみ/ノイズ) 砂利,diff_only_ノイズ,選択肢/削除/砂利,質問No:54,,,-
選択肢,(step1側のみ/ノイズ) 砂利,diff_only_ノイズ,選択肢/削除/砂利,質問No:54,,,-
選択肢,(step1側のみ/ノイズ) 砂利,diff_only_ノイズ,選択肢/削除/砂利,質問No:54,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目5行目=lease,diff_only_ノイズ,選択肢/削除/代価表1枚目5行目=lease,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目5行目=lease,diff_only_ノイズ,選択肢/削除/代価表1枚目5行目=lease,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目5行目=lease,diff_only_ノイズ,選択肢/削除/代価表1枚目5行目=lease,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目5行目=lease,diff_only_ノイズ,選択肢/削除/代価表1枚目5行目=lease,質問No:57,,,-
フロー,(step1側のみ/ノイズ) A=0,diff_only_ノイズ,フロー/変更/A=0,BoxNo:7,,,-
フロー,(step1側のみ/ノイズ) AT=当り数量,diff_only_ノイズ,フロー/変更/AT=当り数量,BoxNo:11,,,-
フロー,(step1側のみ/ノイズ) 1=代価表1枚目4行目,diff_only_ノイズ,フロー/変更/1=代価表1枚目4行目,BoxNo:13,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目4行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目4行目,BoxNo:14,,,-
フロー,(step1側のみ/ノイズ) NFG1=1,diff_only_ノイズ,フロー/変更/NFG1=1,BoxNo:24,,,-
フロー,(step1側のみ/ノイズ) NFG1=2,diff_only_ノイズ,フロー/変更/NFG1=2,BoxNo:25,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:26,,,-
フロー,(step1側のみ/ノイズ) NFG1=1,diff_only_ノイズ,フロー/変更/NFG1=1,BoxNo:27,,,-
フロー,(step1側のみ/ノイズ) NFG1=1,diff_only_ノイズ,フロー/変更/NFG1=1,BoxNo:28,,,-
フロー,(step1側のみ/ノイズ) NFG1=2,diff_only_ノイズ,フロー/変更/NFG1=2,BoxNo:29,,,-
フロー,(step1側のみ/ノイズ) 施工機械区分,diff_only_ノイズ,フロー/変更/施工機械区分,BoxNo:32,,,-
フロー,(step1側のみ/要確認(未解釈)) (超低・後方バックホウ)排ガス機械の選択,diff_only_要確認(未解釈),フロー/変更/(超低・後方バックホウ)排ガス機械の選択,BoxNo:33,,,-
フロー,(step1側のみ/ノイズ) Nleas=代価表1枚目数量5行目,diff_only_ノイズ,フロー/変更/Nleas=代価表1枚目数量5行目,BoxNo:36,,,-
フロー,(step1側のみ/ノイズ) 砕石,diff_only_ノイズ,フロー/変更/砕石,BoxNo:38,,,-
フロー,(step1側のみ/ノイズ) 0.4=代価表1枚目6行目,diff_only_ノイズ,フロー/変更/0.4=代価表1枚目6行目,BoxNo:39,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目6行目,BoxNo:40,,,-
フロー,(step1側のみ/ノイズ) 砂利,diff_only_ノイズ,フロー/変更/砂利,BoxNo:48,,,-
フロー,(step1側のみ/ノイズ) A=0,diff_only_ノイズ,フロー/変更/A=0,BoxNo:49,,,-
フロー,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,フロー/変更/Nex=0,BoxNo:52,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目5行目=lease,diff_only_ノイズ,フロー/変更/代価表1枚目5行目=lease,BoxNo:54,,,-
フロー,(step1側のみ/ノイズ) A=0,diff_only_ノイズ,フロー/変更/A=0,BoxNo:55,,,-
フロー,(step1側のみ/ノイズ) A=100,diff_only_ノイズ,フロー/変更/A=100,BoxNo:56,,,-
フロー,(step1側のみ/ノイズ) A=0,diff_only_ノイズ,フロー/変更/A=0,BoxNo:57,,,-
フロー,(step1側のみ/ノイズ) A=100,diff_only_ノイズ,フロー/変更/A=100,BoxNo:58,,,-
フロー,(step1側のみ/ノイズ) A=10,diff_only_ノイズ,フロー/変更/A=10,BoxNo:60,,,-
フロー,(step1側のみ/ノイズ) A=10,diff_only_ノイズ,フロー/変更/A=10,BoxNo:61,,,-
フロー,(step1側のみ/ノイズ) (トラッククレーン)賃料長期割引の適用,diff_only_ノイズ,フロー/追加/(トラッククレーン)賃料長期割引の適用,BoxNo:9,,,-
---,---,---,---,---,---,---,---
【機械評価】,修正方針項目: 10件,完全マッチ: 3,部分マッチ: 7,未マッチ: 0,,,緩和一致率: 100%
【Claudeリスク評価】,,,妥当: 0,軽微: 0,重大: 0,未評価: 0,
【最終判定】,,,,,,,最終一致率: 100%
【最終結論】,[要確認] 過剰側Claude未解釈3件,,,,,,
【step1側のみ(過剰)】,合計: 91,要確認候補: 3,ノイズ: 88,カバー済: 0,,,
【過剰のClaude解釈】,,,妥当: 0,軽微: 0,重大: 0,未解釈: 3,
