修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
計算表,(step1側のみ/ノイズ) <大型ブレーカ運転費>,diff_only_ノイズ,計算表/追加/<大型ブレーカ運転費>,計算表変数:31,,,-
計算表,(step1側のみ/ノイズ) FG1d,diff_only_ノイズ,計算表/追加/FG1d,計算表変数:32,,,-
計算表,(step1側のみ/ノイズ) CD:33,diff_only_ノイズ,計算表/追加/CD:33,計算表変数:33,,,-
計算表,(step1側のみ/ノイズ) <ホイールローダ運転費>,diff_only_ノイズ,計算表/追加/<ホイールローダ運転費>,計算表変数:34,,,-
計算表,(step1側のみ/ノイズ) FG~08,diff_only_ノイズ,計算表/追加/FG~08,計算表変数:35,,,-
計算表,(step1側のみ/ノイズ) GH,diff_only_ノイズ,計算表/追加/GH,計算表変数:36,,,-
計算表,(step1側のみ/ノイズ) CD:37,diff_only_ノイズ,計算表/追加/CD:37,計算表変数:37,,,-
計算表,(step1側のみ/ノイズ) <吹付プラント設備運転費>,diff_only_ノイズ,計算表/追加/<吹付プラント設備運転費>,計算表変数:38,,,-
計算表,(step1側のみ/ノイズ) Kb,diff_only_ノイズ,計算表/追加/Kb,計算表変数:39,,,-
計算表,(step1側のみ/ノイズ) CD:41,diff_only_ノイズ,計算表/追加/CD:41,計算表変数:41,,,-
計算表,(step1側のみ/ノイズ) <内部変数>,diff_only_ノイズ,計算表/追加/<内部変数>,計算表変数:42,,,-
計算表,(step1側のみ/ノイズ) QPD,diff_only_ノイズ,計算表/追加/QPD,計算表変数:43,,,-
計算表,(step1側のみ/ノイズ) W1,diff_only_ノイズ,計算表/追加/W1,計算表変数:44,,,-
計算表,(step1側のみ/ノイズ) W2,diff_only_ノイズ,計算表/追加/W2,計算表変数:45,,,-
計算表,(step1側のみ/ノイズ) D5R,diff_only_ノイズ,計算表/追加/D5R,計算表変数:55,,,-
計算表,(step1側のみ/ノイズ) D6R,diff_only_ノイズ,計算表/追加/D6R,計算表変数:56,,,-
計算表,(step1側のみ/ノイズ) D7R,diff_only_ノイズ,計算表/追加/D7R,計算表変数:57,,,-
計算表,(step1側のみ/ノイズ) D8R,diff_only_ノイズ,計算表/追加/D8R,計算表変数:58,,,-
計算表,(step1側のみ/ノイズ) D9R,diff_only_ノイズ,計算表/追加/D9R,計算表変数:59,,,-
計算表,(step1側のみ/ノイズ) D3R,diff_only_ノイズ,計算表/削除/D3R,計算表変数:66,,,-
計算表,(step1側のみ/ノイズ) D4R,diff_only_ノイズ,計算表/削除/D4R,計算表変数:67,,,-
計算表,(step1側のみ/ノイズ) D5R,diff_only_ノイズ,計算表/削除/D5R,計算表変数:68,,,-
計算表,(step1側のみ/ノイズ) D6R,diff_only_ノイズ,計算表/削除/D6R,計算表変数:69,,,-
計算表,(step1側のみ/ノイズ) D7R,diff_only_ノイズ,計算表/削除/D7R,計算表変数:70,,,-
計算表,(step1側のみ/ノイズ) D8R,diff_only_ノイズ,計算表/削除/D8R,計算表変数:71,,,-
計算表,(step1側のみ/ノイズ) D9R,diff_only_ノイズ,計算表/削除/D9R,計算表変数:72,,,-
計算表,(step1側のみ/ノイズ) D16R,diff_only_ノイズ,計算表/削除/D16R,計算表変数:73,,,-
計算表,(step1側のみ/ノイズ) D17R,diff_only_ノイズ,計算表/削除/D17R,計算表変数:74,,,-
計算表,(step1側のみ/ノイズ) D18R,diff_only_ノイズ,計算表/削除/D18R,計算表変数:75,,,-
計算表,(step1側のみ/ノイズ) D19R,diff_only_ノイズ,計算表/削除/D19R,計算表変数:76,,,-
計算表,(step1側のみ/ノイズ) D20R,diff_only_ノイズ,計算表/削除/D20R,計算表変数:77,,,-
計算表,(step1側のみ/ノイズ) CD:78,diff_only_ノイズ,計算表/削除/CD:78,計算表変数:78,,,-
計算表,(step1側のみ/ノイズ) CD:79,diff_only_ノイズ,計算表/削除/CD:79,計算表変数:79,,,-
計算表,(step1側のみ/ノイズ) CD:80,diff_only_ノイズ,計算表/削除/CD:80,計算表変数:80,,,-
計算表,(step1側のみ/ノイズ) CD:81,diff_only_ノイズ,計算表/削除/CD:81,計算表変数:81,,,-
計算表,(step1側のみ/ノイズ) CD:82,diff_only_ノイズ,計算表/削除/CD:82,計算表変数:82,,,-
質問,(step1側のみ/ノイズ) FG1a=31,diff_only_ノイズ,質問/変更/FG1a=31,質問No:86,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/変更/終点,質問No:87,,,-
質問,(step1側のみ/ノイズ) 1=代価表1枚目15行目,diff_only_ノイズ,質問/変更/1=代価表1枚目15行目,質問No:88,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,質問/変更/0=代価表1枚目15行目,質問No:89,,,-
質問,(step1側のみ/ノイズ) 1=代価表1枚目11行目,diff_only_ノイズ,質問/変更/1=代価表1枚目11行目,質問No:90,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,質問/変更/0=代価表1枚目11行目,質問No:91,,,-
質問,(step1側のみ/ノイズ) 1=代価表1枚目14行目,diff_only_ノイズ,質問/変更/1=代価表1枚目14行目,質問No:92,,,-
質問,(step1側のみ/ノイズ) 吹付プラント設備,diff_only_ノイズ,質問/追加/吹付プラント設備,質問No:35,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,質問/追加/0=代価表1枚目14行目,質問No:93,,,-
質問設定,(step1側のみ/過剰:妥当) 吹付プラント設備運転費 送り変数:Kb,diff_only_過剰:妥当,質問設定/変更/吹付プラント設備運転費 送り変数:Kb,質問No:17,妥当,新規質問作成・FG1a/FG1b等の値設定に伴う送り変数の追加・変更。,-
質問設定,(step1側のみ/ノイズ) (大型ブレーカ)排ガス機械の選択,diff_only_ノイズ,質問設定/変更/(大型ブレーカ)排ガス機械の選択,質問No:16,,,-
質問設定,(step1側のみ/ノイズ) (ドリルジャンボ)排ガス機械の選択,diff_only_ノイズ,質問設定/変更/(ドリルジャンボ)排ガス機械の選択,質問No:25,,,-
質問設定,(step1側のみ/ノイズ) (ホイールローダ)排ガス機械の選択,diff_only_ノイズ,質問設定/変更/(ホイールローダ)排ガス機械の選択,質問No:29,,,-
質問設定,(step1側のみ/カバー済) (コンクリート吹付機)排ガス機械の選択,diff_only_カバー済,質問設定/変更/(コンクリート吹付機)排ガス機械の選択,質問No:37,,,-
質問設定,(step1側のみ/過剰:妥当) コンクリート吹付機運転費 送り変数:FG1b,diff_only_過剰:妥当,質問設定/追加/コンクリート吹付機運転費 送り変数:FG1b,質問No:33,妥当,新規質問作成・FG1a/FG1b等の値設定に伴う送り変数の追加・変更。,-
選択肢,(step1側のみ/ノイズ) (ドリルジャンボ)排ガス機械の選択,diff_only_ノイズ,選択肢/追加/(ドリルジャンボ)排ガス機械の選択,質問No:25,,,-
選択肢,(step1側のみ/ノイズ) (ホイールローダ)排ガス機械の選択,diff_only_ノイズ,選択肢/追加/(ホイールローダ)排ガス機械の選択,質問No:29,,,-
選択肢,(step1側のみ/ノイズ) FG1a=31,diff_only_ノイズ,選択肢/追加/FG1a=31,質問No:86,,,-
選択肢,(step1側のみ/ノイズ) FG1a=31,diff_only_ノイズ,選択肢/追加/FG1a=31,質問No:86,,,-
選択肢,(step1側のみ/ノイズ) FG1a=31,diff_only_ノイズ,選択肢/追加/FG1a=31,質問No:86,,,-
選択肢,(step1側のみ/ノイズ) FG1a=31,diff_only_ノイズ,選択肢/追加/FG1a=31,質問No:86,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:87,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:87,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:87,,,-
選択肢,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,選択肢/削除/終点,質問No:87,,,-
フロー,(step1側のみ/ノイズ) (ドリルジャンボ)排ガス機械の選択,diff_only_ノイズ,フロー/変更/(ドリルジャンボ)排ガス機械の選択,BoxNo:19,,,-
フロー,(step1側のみ/ノイズ) FG1a=32.1,diff_only_ノイズ,フロー/変更/FG1a=32.1,BoxNo:22,,,-
フロー,(step1側のみ/ノイズ) FG1a=32.2,diff_only_ノイズ,フロー/変更/FG1a=32.2,BoxNo:25,,,-
フロー,(step1側のみ/ノイズ) FG1a=31,diff_only_ノイズ,フロー/変更/FG1a=31,BoxNo:26,,,-
フロー,(step1側のみ/ノイズ) ホイールローダ運転費,diff_only_ノイズ,フロー/変更/ホイールローダ運転費,BoxNo:30,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:45,,,-
フロー,(step1側のみ/ノイズ) 1=代価表1枚目15行目,diff_only_ノイズ,フロー/変更/1=代価表1枚目15行目,BoxNo:47,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目15行目,BoxNo:48,,,-
フロー,(step1側のみ/ノイズ) 1=代価表1枚目11行目,diff_only_ノイズ,フロー/変更/1=代価表1枚目11行目,BoxNo:50,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目11行目,BoxNo:52,,,-
フロー,(step1側のみ/ノイズ) 1=代価表1枚目14行目,diff_only_ノイズ,フロー/変更/1=代価表1枚目14行目,BoxNo:53,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目14行目,BoxNo:54,,,-
フロー,(step1側のみ/ノイズ) 鏡吹付工施工の有無,diff_only_ノイズ,フロー/変更/鏡吹付工施工の有無,BoxNo:85,,,-
フロー,(step1側のみ/ノイズ) 吹付プラント設備,diff_only_ノイズ,フロー/追加/吹付プラント設備,BoxNo:3,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:4,diff_only_過剰:妥当,フロー/追加/BoxNo:4,BoxNo:4,妥当,新規質問の挿入・フロー整理に伴うフロー追加(修正方針『フロー整理』)。,-
フロー,(step1側のみ/ノイズ) FG1a=34.1,diff_only_ノイズ,フロー/追加/FG1a=34.1,BoxNo:5,,,-
フロー,(step1側のみ/過剰:妥当) (コンクリート吹付機)排ガス機械の選択,diff_only_過剰:妥当,フロー/追加/(コンクリート吹付機)排ガス機械の選択,BoxNo:86,妥当,新規質問の挿入・フロー整理に伴うフロー追加(修正方針『フロー整理』)。,-
---,---,---,---,---,---,---,---
【機械評価】,修正方針項目: 7件,完全マッチ: 1,部分マッチ: 6,未マッチ: 0,,,緩和一致率: 100%
【Claudeリスク評価】,,,妥当: 0,軽微: 0,重大: 0,未評価: 0,
【最終判定】,,,,,,,最終一致率: 100%
【最終結論】,[OK] 実質的に問題なし,,,,,,
【step1側のみ(過剰)】,合計: 106,要確認候補: 4,ノイズ: 101,カバー済: 1,,,
【過剰のClaude解釈】,,,妥当: 4,軽微: 0,重大: 0,未解釈: 0,
