修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
質問,(step1側のみ/要確認(未解釈)) 構造物種別,diff_only_要確認(未解釈),質問/追加/構造物種別,質問No:29,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),質問/追加/鉄筋径,質問No:33,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),質問/追加/鉄筋径,質問No:37,,,-
質問,(step1側のみ/ノイズ) 10=代価表1枚目9行目,diff_only_ノイズ,質問/追加/10=代価表1枚目9行目,質問No:63,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,質問/追加/0=代価表1枚目9行目,質問No:64,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,質問/追加/0=代価表1枚目8行目,質問No:65,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目7行目,diff_only_ノイズ,質問/追加/0=代価表1枚目7行目,質問No:66,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,質問/追加/0=代価表1枚目6行目,質問No:67,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目5行目,diff_only_ノイズ,質問/追加/0=代価表1枚目5行目,質問No:68,,,-
質問,(step1側のみ/ノイズ) TdS=1,diff_only_ノイズ,質問/追加/TdS=1,質問No:69,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/追加/終点,質問No:70,,,-
質問,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,質問/追加/SK=1,質問No:72,,,-
質問,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,質問/追加/SK=0,質問No:73,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/追加/終点,質問No:74,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),質問/追加/鉄筋径,質問No:75,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),質問/追加/鉄筋径,質問No:76,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/追加/終点,質問No:77,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/追加/終点,質問No:78,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価,diff_only_要確認(未解釈),質問/追加/鉄筋工市場単価,質問No:79,,,-
質問,(step1側のみ/要確認(未解釈)) フロー切替:鉄筋工代価表計上方法,diff_only_要確認(未解釈),質問/追加/フロー切替:鉄筋工代価表計上方法,質問No:80,,,-
質問,(step1側のみ/ノイズ) 10本当り杭体内補強鉄筋数量,diff_only_ノイズ,質問/削除/10本当り杭体内補強鉄筋数量,質問No:30,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目5行目,diff_only_ノイズ,質問/削除/0=代価表1枚目5行目,質問No:55,,,-
質問設定,(step1側のみ/ノイズ) 鉄筋工,diff_only_ノイズ,質問設定/追加/鉄筋工,質問No:20,,,-
質問設定,(step1側のみ/要確認(未解釈)) 鉄筋加工,diff_only_要確認(未解釈),質問設定/追加/鉄筋加工,質問No:46,,,-
質問設定,(step1側のみ/要確認(未解釈)) 鉄筋組立(一般構造物),diff_only_要確認(未解釈),質問設定/追加/鉄筋組立(一般構造物),質問No:48,,,-
質問設定,(step1側のみ/要確認(未解釈)) 鉄筋組立(橋梁用床版),diff_only_要確認(未解釈),質問設定/追加/鉄筋組立(橋梁用床版),質問No:49,,,-
質問設定,(step1側のみ/要確認(未解釈)) 鉄筋組立(場所打鉄筋かご),diff_only_要確認(未解釈),質問設定/追加/鉄筋組立(場所打鉄筋かご),質問No:50,,,-
質問設定,(step1側のみ/要確認(未解釈)) 鉄筋組立(トンネル内構造物),diff_only_要確認(未解釈),質問設定/追加/鉄筋組立(トンネル内構造物),質問No:51,,,-
質問設定,(step1側のみ/要確認(未解釈)) 鉄筋組立(差筋および杭頭処理),diff_only_要確認(未解釈),質問設定/追加/鉄筋組立(差筋および杭頭処理),質問No:52,,,-
質問設定,(step1側のみ/要確認(未解釈)) S10,diff_only_要確認(未解釈),質問設定/追加/S10,質問No:53,,,-
質問設定,(step1側のみ/要確認(未解釈)) D10S,diff_only_要確認(未解釈),質問設定/削除/D10S,質問No:30,,,-
選択肢,(step1側のみ/要確認(未解釈)) 構造物種別,diff_only_要確認(未解釈),選択肢/変更/構造物種別,質問No:47,,,-
選択肢,(step1側のみ/要確認(未解釈)) 市場単価採用誌判定,diff_only_要確認(未解釈),選択肢/変更/市場単価採用誌判定,質問No:54,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋工(標準歩掛・市場単価)計上方法,diff_only_要確認(未解釈),選択肢/変更/鉄筋工(標準歩掛・市場単価)計上方法,質問No:56,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),選択肢/追加/鉄筋径,質問No:45,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),選択肢/追加/鉄筋径,質問No:45,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),選択肢/追加/鉄筋径,質問No:45,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),選択肢/追加/鉄筋径,質問No:45,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),選択肢/追加/鉄筋径,質問No:45,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),選択肢/追加/鉄筋径,質問No:45,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),選択肢/追加/鉄筋径,質問No:45,,,-
選択肢,(step1側のみ/要確認(未解釈)) 構造物種別,diff_only_要確認(未解釈),選択肢/追加/構造物種別,質問No:47,,,-
選択肢,(step1側のみ/要確認(未解釈)) 構造物種別,diff_only_要確認(未解釈),選択肢/追加/構造物種別,質問No:47,,,-
選択肢,(step1側のみ/要確認(未解釈)) 構造物種別,diff_only_要確認(未解釈),選択肢/追加/構造物種別,質問No:47,,,-
選択肢,(step1側のみ/要確認(未解釈)) 構造物種別,diff_only_要確認(未解釈),選択肢/追加/構造物種別,質問No:47,,,-
選択肢,(step1側のみ/要確認(未解釈)) 市場単価採用誌判定,diff_only_要確認(未解釈),選択肢/追加/市場単価採用誌判定,質問No:54,,,-
選択肢,(step1側のみ/要確認(未解釈)) 鉄筋工(標準歩掛・市場単価)計上方法,diff_only_要確認(未解釈),選択肢/追加/鉄筋工(標準歩掛・市場単価)計上方法,質問No:56,,,-
選択肢,(step1側のみ/ノイズ) S10=0,diff_only_ノイズ,選択肢/追加/S10=0,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) S10=0,diff_only_ノイズ,選択肢/追加/S10=0,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) S10=0,diff_only_ノイズ,選択肢/追加/S10=0,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) S10=0,diff_only_ノイズ,選択肢/追加/S10=0,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目7行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目7行目,質問No:61,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目7行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目7行目,質問No:61,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目7行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目7行目,質問No:61,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目7行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目7行目,質問No:61,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目8行目,質問No:62,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目8行目,質問No:62,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目8行目,質問No:62,,,-
選択肢,(step1側のみ/ノイズ) 10=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/10=代価表1枚目8行目,質問No:62,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工,diff_only_ノイズ,選択肢/削除/鉄筋加工,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工,diff_only_ノイズ,選択肢/削除/鉄筋加工,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工,diff_only_ノイズ,選択肢/削除/鉄筋加工,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工,diff_only_ノイズ,選択肢/削除/鉄筋加工,質問No:46,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(一般構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(一般構造物),質問No:48,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(一般構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(一般構造物),質問No:48,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(一般構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(一般構造物),質問No:48,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(一般構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(一般構造物),質問No:48,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(橋梁用床版),diff_only_ノイズ,選択肢/削除/鉄筋組立(橋梁用床版),質問No:49,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(橋梁用床版),diff_only_ノイズ,選択肢/削除/鉄筋組立(橋梁用床版),質問No:49,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(橋梁用床版),diff_only_ノイズ,選択肢/削除/鉄筋組立(橋梁用床版),質問No:49,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(橋梁用床版),diff_only_ノイズ,選択肢/削除/鉄筋組立(橋梁用床版),質問No:49,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(場所打鉄筋かご),diff_only_ノイズ,選択肢/削除/鉄筋組立(場所打鉄筋かご),質問No:50,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(場所打鉄筋かご),diff_only_ノイズ,選択肢/削除/鉄筋組立(場所打鉄筋かご),質問No:50,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(場所打鉄筋かご),diff_only_ノイズ,選択肢/削除/鉄筋組立(場所打鉄筋かご),質問No:50,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(場所打鉄筋かご),diff_only_ノイズ,選択肢/削除/鉄筋組立(場所打鉄筋かご),質問No:50,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(トンネル内構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(トンネル内構造物),質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(トンネル内構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(トンネル内構造物),質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(トンネル内構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(トンネル内構造物),質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(トンネル内構造物),diff_only_ノイズ,選択肢/削除/鉄筋組立(トンネル内構造物),質問No:51,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(差筋および杭頭処理),diff_only_ノイズ,選択肢/削除/鉄筋組立(差筋および杭頭処理),質問No:52,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(差筋および杭頭処理),diff_only_ノイズ,選択肢/削除/鉄筋組立(差筋および杭頭処理),質問No:52,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(差筋および杭頭処理),diff_only_ノイズ,選択肢/削除/鉄筋組立(差筋および杭頭処理),質問No:52,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(差筋および杭頭処理),diff_only_ノイズ,選択肢/削除/鉄筋組立(差筋および杭頭処理),質問No:52,,,-
選択肢,(step1側のみ/ノイズ) 10本当り杭体内補強鉄筋数量,diff_only_ノイズ,選択肢/削除/10本当り杭体内補強鉄筋数量,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) 10本当り杭体内補強鉄筋数量,diff_only_ノイズ,選択肢/削除/10本当り杭体内補強鉄筋数量,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) 10本当り杭体内補強鉄筋数量,diff_only_ノイズ,選択肢/削除/10本当り杭体内補強鉄筋数量,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) 10本当り杭体内補強鉄筋数量,diff_only_ノイズ,選択肢/削除/10本当り杭体内補強鉄筋数量,質問No:53,,,-
選択肢,(step1側のみ/ノイズ) フロー切替:適用労務切替(山林砂防工),diff_only_ノイズ,選択肢/削除/フロー切替:適用労務切替(山林砂防工),質問No:58,,,-
選択肢,(step1側のみ/ノイズ) フロー切替:適用労務切替(山林砂防工),diff_only_ノイズ,選択肢/削除/フロー切替:適用労務切替(山林砂防工),質問No:58,,,-
選択肢,(step1側のみ/ノイズ) フロー切替:適用労務切替(山林砂防工),diff_only_ノイズ,選択肢/削除/フロー切替:適用労務切替(山林砂防工),質問No:58,,,-
選択肢,(step1側のみ/ノイズ) フロー切替:適用労務切替(山林砂防工),diff_only_ノイズ,選択肢/削除/フロー切替:適用労務切替(山林砂防工),質問No:58,,,-
フロー,(step1側のみ/要確認(未解釈)) 市場単価採用誌判定,diff_only_要確認(未解釈),フロー/変更/市場単価採用誌判定,BoxNo:1,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価,diff_only_要確認(未解釈),フロー/変更/鉄筋工市場単価,BoxNo:2,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋工(標準歩掛・市場単価)計上方法,diff_only_要確認(未解釈),フロー/変更/鉄筋工(標準歩掛・市場単価)計上方法,BoxNo:3,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:4,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価,diff_only_要確認(未解釈),フロー/変更/鉄筋工市場単価,BoxNo:5,,,-
フロー,(step1側のみ/要確認(未解釈)) フロー切替:鉄筋工代価表計上方法,diff_only_要確認(未解釈),フロー/変更/フロー切替:鉄筋工代価表計上方法,BoxNo:6,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),フロー/変更/鉄筋径,BoxNo:7,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),フロー/変更/鉄筋径,BoxNo:8,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋径,diff_only_要確認(未解釈),フロー/変更/鉄筋径,BoxNo:9,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋加工,diff_only_要確認(未解釈),フロー/変更/鉄筋加工,BoxNo:10,,,-
フロー,(step1側のみ/要確認(未解釈)) 構造物種別,diff_only_要確認(未解釈),フロー/変更/構造物種別,BoxNo:11,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(一般構造物),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(一般構造物),BoxNo:12,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(橋梁用床版),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(橋梁用床版),BoxNo:13,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(場所打鉄筋かご),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(場所打鉄筋かご),BoxNo:14,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(トンネル内構造物),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(トンネル内構造物),BoxNo:15,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(差筋および杭頭処理),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(差筋および杭頭処理),BoxNo:16,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:17,,,-
フロー,(step1側のみ/ノイズ) 10=代価表1枚目5行目,diff_only_ノイズ,フロー/変更/10=代価表1枚目5行目,BoxNo:19,,,-
フロー,(step1側のみ/ノイズ) 10=代価表1枚目6行目,diff_only_ノイズ,フロー/変更/10=代価表1枚目6行目,BoxNo:23,,,-
フロー,(step1側のみ/ノイズ) 10=代価表1枚目7行目,diff_only_ノイズ,フロー/変更/10=代価表1枚目7行目,BoxNo:27,,,-
フロー,(step1側のみ/ノイズ) 10=代価表1枚目8行目,diff_only_ノイズ,フロー/変更/10=代価表1枚目8行目,BoxNo:31,,,-
フロー,(step1側のみ/ノイズ) 10=代価表1枚目9行目,diff_only_ノイズ,フロー/変更/10=代価表1枚目9行目,BoxNo:35,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目9行目,BoxNo:36,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目8行目,BoxNo:37,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目7行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目7行目,BoxNo:38,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目6行目,BoxNo:39,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目5行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目5行目,BoxNo:40,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:41,diff_only_要確認(未解釈),フロー/変更/BoxNo:41,BoxNo:41,,,-
フロー,(step1側のみ/ノイズ) TdS=1,diff_only_ノイズ,フロー/変更/TdS=1,BoxNo:46,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:54,,,-
フロー,(step1側のみ/ノイズ) 10本当り杭体内補強鉄筋数量,diff_only_ノイズ,フロー/変更/10本当り杭体内補強鉄筋数量,BoxNo:68,,,-
フロー,(step1側のみ/ノイズ) SK=1,diff_only_ノイズ,フロー/変更/SK=1,BoxNo:71,,,-
フロー,(step1側のみ/ノイズ) SK=0,diff_only_ノイズ,フロー/変更/SK=0,BoxNo:72,,,-
