修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
質問,(step1側のみ/ノイズ) 省庁分岐,diff_only_ノイズ,質問/変更/省庁分岐,質問No:68,,,-
質問,(step1側のみ/ノイズ) Zt2=KRZGroup:,diff_only_ノイズ,質問/変更/Zt2=KRZGroup:,質問No:69,,,-
質問,(step1側のみ/ノイズ) 締固め後密度,diff_only_ノイズ,質問/変更/締固め後密度,質問No:70,,,-
質問,(step1側のみ/ノイズ) Zt1=KRZGroup:,diff_only_ノイズ,質問/変更/Zt1=KRZGroup:,質問No:72,,,-
質問,(step1側のみ/ノイズ) 材料の規格,diff_only_ノイズ,質問/変更/材料の規格,質問No:73,,,-
質問,(step1側のみ/ノイズ) アスファルト混合物計上方法,diff_only_ノイズ,質問/変更/アスファルト混合物計上方法,質問No:74,,,-
質問,(step1側のみ/ノイズ) アスファルト混合物単価,diff_only_ノイズ,質問/変更/アスファルト混合物単価,質問No:75,,,-
質問,(step1側のみ/ノイズ) 単価選択区分,diff_only_ノイズ,質問/変更/単価選択区分,質問No:76,,,-
質問,(step1側のみ/ノイズ) 締固め密度表記切替区分,diff_only_ノイズ,質問/変更/締固め密度表記切替区分,質問No:77,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/追加/終点,質問No:78,,,-
質問設定,(step1側のみ/ノイズ) (アスファルトフィニッシャ)排ガス機械(工種指定)の選択,diff_only_ノイズ,質問設定/変更/(アスファルトフィニッシャ)排ガス機械(工種指定)の選択,質問No:8,,,-
選択肢,(step1側のみ/ノイズ) (アスファルトフィニッシャ)排ガス機械(工種指定)の選択,diff_only_ノイズ,選択肢/変更/(アスファルトフィニッシャ)排ガス機械(工種指定)の選択,質問No:8,,,-
選択肢,(step1側のみ/要確認(未解釈)) 日当り作業量補正(被災地),diff_only_要確認(未解釈),選択肢/追加/日当り作業量補正(被災地),質問No:62,,,-
選択肢,(step1側のみ/要確認(未解釈)) 日当り作業量補正(被災地),diff_only_要確認(未解釈),選択肢/追加/日当り作業量補正(被災地),質問No:62,,,-
選択肢,(step1側のみ/要確認(未解釈)) 日当り作業量補正(被災地),diff_only_要確認(未解釈),選択肢/追加/日当り作業量補正(被災地),質問No:62,,,-
選択肢,(step1側のみ/要確認(未解釈)) 日当り作業量補正(被災地),diff_only_要確認(未解釈),選択肢/追加/日当り作業量補正(被災地),質問No:62,,,-
選択肢,(step1側のみ/要確認(未解釈)) 日当り作業量補正(被災地),diff_only_要確認(未解釈),選択肢/追加/日当り作業量補正(被災地),質問No:62,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:4,,,-
フロー,(step1側のみ/ノイズ) 機労材を反映（施工パッケージ）,diff_only_ノイズ,フロー/変更/機労材を反映（施工パッケージ）,BoxNo:5,,,-
フロー,(step1側のみ/ノイズ) 平均幅員,diff_only_ノイズ,フロー/変更/平均幅員,BoxNo:7,,,-
フロー,(step1側のみ/ノイズ) フロー切替:適用労務切替(山林砂防工)(施工P),diff_only_ノイズ,フロー/変更/フロー切替:適用労務切替(山林砂防工)(施工P),BoxNo:19,,,-
フロー,(step1側のみ/ノイズ) 単価選択区分,diff_only_ノイズ,フロー/変更/単価選択区分,BoxNo:23,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:26,,,-
フロー,(step1側のみ/ノイズ) 省庁分岐,diff_only_ノイズ,フロー/変更/省庁分岐,BoxNo:57,,,-
フロー,(step1側のみ/ノイズ) Zt2=KRZGroup:,diff_only_ノイズ,フロー/変更/Zt2=KRZGroup:,BoxNo:62,,,-
フロー,(step1側のみ/ノイズ) 締固め後密度,diff_only_ノイズ,フロー/変更/締固め後密度,BoxNo:65,,,-
フロー,(step1側のみ/ノイズ) Zt1=KRZGroup:,diff_only_ノイズ,フロー/変更/Zt1=KRZGroup:,BoxNo:75,,,-
フロー,(step1側のみ/ノイズ) Zt1=KRZGroup:,diff_only_ノイズ,フロー/変更/Zt1=KRZGroup:,BoxNo:80,,,-
フロー,(step1側のみ/ノイズ) 材料の規格,diff_only_ノイズ,フロー/変更/材料の規格,BoxNo:85,,,-
フロー,(step1側のみ/ノイズ) アスファルト混合物計上方法,diff_only_ノイズ,フロー/変更/アスファルト混合物計上方法,BoxNo:87,,,-
フロー,(step1側のみ/ノイズ) アスファルト混合物単価,diff_only_ノイズ,フロー/変更/アスファルト混合物単価,BoxNo:89,,,-
フロー,(step1側のみ/ノイズ) 単価選択区分,diff_only_ノイズ,フロー/変更/単価選択区分,BoxNo:105,,,-
フロー,(step1側のみ/ノイズ) 締固め密度表記切替区分,diff_only_ノイズ,フロー/変更/締固め密度表記切替区分,BoxNo:113,,,-
フロー,(step1側のみ/ノイズ) 日当り作業量補正区分,diff_only_ノイズ,フロー/追加/日当り作業量補正区分,BoxNo:125,,,-
---,---,---,---,---,---,---,---
【機械評価】,修正方針項目: 2件,完全マッチ: 0,部分マッチ: 1,未マッチ: 1,,,緩和一致率: 50%
【Claudeリスク評価】,,,妥当: 0,軽微: 0,重大: 0,未評価: 1,
【最終判定】,,,,,,,最終一致率: 50%
【最終結論】,[要確認] 不足側Claude未評価1件 / 過剰側Claude未解釈5件,,,,,,
【step1側のみ(過剰)】,合計: 76,要確認候補: 5,ノイズ: 71,カバー済: 0,,,
【過剰のClaude解釈】,,,妥当: 0,軽微: 0,重大: 0,未解釈: 5,
