修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
計算表,(step1側のみ/ノイズ) FG,diff_only_ノイズ,計算表/変更/FG,計算表変数:46,,,-
計算表,(step1側のみ/ノイズ) FG1a,diff_only_ノイズ,計算表/変更/FG1a,計算表変数:47,,,-
計算表,(step1側のみ/ノイズ) FG2,diff_only_ノイズ,計算表/変更/FG2,計算表変数:48,,,-
計算表,(step1側のみ/ノイズ) K,diff_only_ノイズ,計算表/変更/K,計算表変数:49,,,-
計算表,(step1側のみ/ノイズ) KH,diff_only_ノイズ,計算表/変更/KH,計算表変数:50,,,-
計算表,(step1側のみ/ノイズ) SFG,diff_only_ノイズ,計算表/変更/SFG,計算表変数:54,,,-
計算表,(step1側のみ/ノイズ) <不整地運搬車運転費:標準値を適用>,diff_only_ノイズ,計算表/変更/<不整地運搬車運転費:標準値を適用>,計算表変数:58,,,-
計算表,(step1側のみ/ノイズ) RFG,diff_only_ノイズ,計算表/変更/RFG,計算表変数:59,,,-
計算表,(step1側のみ/ノイズ) RD2,diff_only_ノイズ,計算表/変更/RD2,計算表変数:60,,,-
計算表,(step1側のみ/ノイズ) NFG,diff_only_ノイズ,計算表/変更/NFG,計算表変数:61,,,-
計算表,(step1側のみ/ノイズ) Sd2,diff_only_ノイズ,計算表/変更/Sd2,計算表変数:62,,,-
計算表,(step1側のみ/ノイズ) Sd2b,diff_only_ノイズ,計算表/変更/Sd2b,計算表変数:64,,,-
計算表,(step1側のみ/ノイズ) <不整地運搬車運転費:工種指定の値>,diff_only_ノイズ,計算表/変更/<不整地運搬車運転費:工種指定の値>,計算表変数:68,,,-
計算表,(step1側のみ/ノイズ) DKK,diff_only_ノイズ,計算表/変更/DKK,計算表変数:69,,,-
計算表,(step1側のみ/ノイズ) RF,diff_only_ノイズ,計算表/変更/RF,計算表変数:73,,,-
計算表,(step1側のみ/ノイズ) NF,diff_only_ノイズ,計算表/変更/NF,計算表変数:74,,,-
計算表,(step1側のみ/ノイズ) NSC,diff_only_ノイズ,計算表/変更/NSC,計算表変数:75,,,-
計算表,(step1側のみ/ノイズ) FG~11,diff_only_ノイズ,計算表/変更/FG~11,計算表変数:76,,,-
計算表,(step1側のみ/ノイズ) k,diff_only_ノイズ,計算表/変更/k,計算表変数:77,,,-
計算表,(step1側のみ/ノイズ) Le_CW,diff_only_ノイズ,計算表/変更/Le_CW,計算表変数:78,,,-
計算表,(step1側のみ/ノイズ) RFG1,diff_only_ノイズ,計算表/変更/RFG1,計算表変数:79,,,-
計算表,(step1側のみ/ノイズ) RD3,diff_only_ノイズ,計算表/変更/RD3,計算表変数:80,,,-
計算表,(step1側のみ/ノイズ) RD3',diff_only_ノイズ,計算表/変更/RD3',計算表変数:81,,,-
計算表,(step1側のみ/ノイズ) NFG1,diff_only_ノイズ,計算表/変更/NFG1,計算表変数:82,,,-
計算表,(step1側のみ/ノイズ) ND2,diff_only_ノイズ,計算表/変更/ND2,計算表変数:83,,,-
計算表,(step1側のみ/ノイズ) ND2',diff_only_ノイズ,計算表/変更/ND2',計算表変数:84,,,-
計算表,(step1側のみ/ノイズ) Sd3,diff_only_ノイズ,計算表/変更/Sd3,計算表変数:85,,,-
計算表,(step1側のみ/ノイズ) Sd3',diff_only_ノイズ,計算表/変更/Sd3',計算表変数:86,,,-
計算表,(step1側のみ/ノイズ) HGO,diff_only_ノイズ,計算表/変更/HGO,計算表変数:96,,,-
計算表,(step1側のみ/ノイズ) TKf,diff_only_ノイズ,計算表/変更/TKf,計算表変数:98,,,-
計算表,(step1側のみ/ノイズ) SQF,diff_only_ノイズ,計算表/変更/SQF,計算表変数:99,,,-
計算表,(step1側のみ/ノイズ) KNK,diff_only_ノイズ,計算表/変更/KNK,計算表変数:102,,,-
計算表,(step1側のみ/ノイズ) O~pre,diff_only_ノイズ,計算表/変更/O~pre,計算表変数:106,,,-
計算表,(step1側のみ/ノイズ) O~Org,diff_only_ノイズ,計算表/変更/O~Org,計算表変数:107,,,-
計算表,(step1側のみ/ノイズ) ASVar,diff_only_ノイズ,計算表/追加/ASVar,計算表変数:109,,,-
質問,(step1側のみ/ノイズ) 代価表の選択(土砂・コンクリート・木材),diff_only_ノイズ,質問/変更/代価表の選択(土砂・コンクリート・木材),質問No:5,,,-
質問,(step1側のみ/ノイズ) 代価表の選択(セメント・鋼材),diff_only_ノイズ,質問/変更/代価表の選択(セメント・鋼材),質問No:6,,,-
質問,(step1側のみ/ノイズ) 10=当り数量,diff_only_ノイズ,質問/追加/10=当り数量,質問No:91,,,-
質問,(step1側のみ/ノイズ) S3=代価表1枚目数量1行目,diff_only_ノイズ,質問/追加/S3=代価表1枚目数量1行目,質問No:92,,,-
質問設定,(step1側のみ/要確認(未解釈)) L,diff_only_要確認(未解釈),質問設定/変更/L,質問No:3,,,-
質問設定,(step1側のみ/要確認(未解釈)) t1a,diff_only_要確認(未解釈),質問設定/変更/t1a,質問No:14,,,-
質問設定,(step1側のみ/要確認(未解釈)) Ns1a,diff_only_要確認(未解釈),質問設定/変更/Ns1a,質問No:33,,,-
質問設定,(step1側のみ/要確認(未解釈)) kW1a,diff_only_要確認(未解釈),質問設定/変更/kW1a,質問No:34,,,-
選択肢,(step1側のみ/ノイズ) 代価表の選択(土砂・コンクリート・木材),diff_only_ノイズ,選択肢/変更/代価表の選択(土砂・コンクリート・木材),質問No:5,,,-
選択肢,(step1側のみ/ノイズ) 代価表の選択(セメント・鋼材),diff_only_ノイズ,選択肢/変更/代価表の選択(セメント・鋼材),質問No:6,,,-
選択肢,(step1側のみ/ノイズ) 代価表の選択(土砂・コンクリート・木材),diff_only_ノイズ,選択肢/追加/代価表の選択(土砂・コンクリート・木材),質問No:5,,,-
選択肢,(step1側のみ/ノイズ) 代価表の選択(セメント・鋼材),diff_only_ノイズ,選択肢/追加/代価表の選択(セメント・鋼材),質問No:6,,,-
フロー,(step1側のみ/ノイズ) 代価表の選択(土砂・コンクリート・木材),diff_only_ノイズ,フロー/変更/代価表の選択(土砂・コンクリート・木材),BoxNo:4,,,-
フロー,(step1側のみ/ノイズ) 代価表の選択(セメント・鋼材),diff_only_ノイズ,フロー/変更/代価表の選択(セメント・鋼材),BoxNo:25,,,-
フロー,(step1側のみ/ノイズ) 10=当り数量,diff_only_ノイズ,フロー/追加/10=当り数量,BoxNo:134,,,-
フロー,(step1側のみ/ノイズ) S3=代価表1枚目数量1行目,diff_only_ノイズ,フロー/追加/S3=代価表1枚目数量1行目,BoxNo:135,,,-
---,---,---,---,---,---,---,---
【機械評価】,修正方針項目: 1件,完全マッチ: 1,部分マッチ: 0,未マッチ: 0,,,緩和一致率: 100%
【Claudeリスク評価】,,,妥当: 0,軽微: 0,重大: 0,未評価: 0,
【最終判定】,,,,,,,最終一致率: 100%
【最終結論】,[要確認] 過剰側Claude未解釈4件,,,,,,
【step1側のみ(過剰)】,合計: 77,要確認候補: 4,ノイズ: 73,カバー済: 0,,,
【過剰のClaude解釈】,,,妥当: 0,軽微: 0,重大: 0,未解釈: 4,
